order_id,item_id,seller_id,buyer_id,cantidad,precio,order_date
2602,108,8390,8306,2,517,2020-08-09
2603,1130,1585,7992,2,330,2020-01-18
2604,1148,317,879,2,496,2020-12-21
2605,747,8518,6458,4,402,2020-07-02
2606,857,576,5553,1,523,2020-03-12
2607,966,9556,6560,4,942,2020-07-27
2608,1405,2813,6871,4,150,2020-06-06
2609,430,4838,883,4,573,2020-11-09
2610,742,4763,529,2,595,2020-11-13
2611,90,1585,250,3,169,2020-12-16
2612,1285,8603,4623,2,871,2020-04-07
2613,812,6188,8024,2,379,2020-12-28
2614,368,5068,6541,1,147,2020-02-27
2615,724,6113,966,3,642,2020-08-03
2616,180,5142,4865,4,584,2020-08-27
2617,389,9112,6155,4,263,2020-12-07
2618,223,8878,5938,1,234,2020-03-02
2619,937,5556,4779,2,513,2020-04-03
2620,350,9920,6962,1,315,2020-05-24
2621,556,8823,3965,2,721,2020-09-08
2622,1092,6397,7025,1,791,2020-09-18
2623,119,5342,4497,1,320,2020-03-31
2624,1254,9276,2477,2,918,2020-06-25
2625,550,7932,9303,3,487,2020-07-10
2626,1096,5111,3777,3,362,2020-01-16
2627,1361,2811,4971,3,140,2020-12-30
2628,1028,4794,1437,2,164,2020-04-24
2629,403,3815,3410,2,653,2020-05-24
2630,859,4212,9161,2,340,2020-03-01
2631,1115,5601,692,3,503,2020-12-10
2632,1197,3120,7021,3,451,2020-10-14
2633,1266,7710,1247,4,311,2020-01-10
2634,604,5104,2559,2,234,2020-08-23
2635,974,3888,8221,4,118,2020-10-13
2636,1401,9348,564,1,995,2020-06-19
2637,1175,1177,2135,1,641,2020-01-30
2638,1320,6188,2218,1,691,2020-09-23
2639,264,3787,4393,2,952,2020-12-22
2640,758,6471,4869,1,711,2020-03-15
2641,899,2811,1820,2,718,2020-12-26
2642,1218,1555,9471,3,622,2020-07-31
2643,775,4267,2914,3,497,2020-03-09
2644,798,640,5983,3,280,2020-10-25
2645,453,3617,9742,1,492,2020-12-15
2646,73,4966,9826,4,513,2020-08-21
2647,1261,8385,7583,4,763,2020-10-28
2648,953,8603,6684,2,758,2020-09-09
2649,560,8570,1258,4,862,2020-06-17
2650,1126,9556,6371,2,124,2020-07-22
2651,199,5104,7480,2,708,2020-04-25
2652,107,1276,5230,3,721,2020-03-16
2653,208,895,3620,4,789,2020-05-10
2654,860,8835,7653,1,815,2020-05-21
2655,263,4041,6199,3,978,2020-03-20
2656,530,2811,8031,1,836,2020-10-06
2657,1356,6654,4987,4,127,2020-07-24
2658,1086,6550,9029,4,832,2020-01-28
2659,297,6261,2975,4,601,2020-06-15
2660,1033,5129,6992,4,813,2020-10-07
2661,166,9554,2938,4,284,2020-07-25
2662,643,4129,5005,1,528,2020-09-12
2663,359,8441,7978,1,482,2020-07-23
2664,332,3485,9403,3,371,2020-08-02
2665,46,9293,126,3,352,2020-06-30
2666,130,3789,7172,4,757,2020-01-19
2667,830,1505,3523,2,513,2020-07-02
2668,208,895,9940,4,789,2020-09-19
2669,644,3994,6642,2,111,2020-05-08
2670,1320,6188,495,2,691,2020-02-01
2671,443,4910,2934,3,311,2020-03-19
2672,343,8904,5887,3,865,2020-05-12
2673,337,6869,6740,4,393,2020-10-03
2674,167,7207,336,3,491,2020-01-14
2675,1388,1646,3218,2,723,2020-05-01
2676,963,7937,6436,2,739,2020-03-13
2677,818,1976,9303,3,622,2020-01-06
2678,34,1559,3237,3,231,2020-03-09
2679,1264,6550,3483,2,142,2020-07-02
2680,1071,7122,8422,4,136,2020-08-21
2681,1383,2475,1105,3,774,2020-08-03
2682,784,3423,1621,2,257,2020-03-15
2683,873,2707,2160,3,121,2020-01-27
2684,3,1860,9963,2,498,2020-09-08
2685,629,7489,8861,4,774,2020-01-08
2686,446,3138,6632,2,263,2020-06-14
2687,880,1177,3434,2,263,2020-10-07
2688,1391,6073,7278,1,108,2020-03-10
2689,868,5077,2292,4,424,2020-11-27
2690,1426,4643,941,4,105,2020-10-03
2691,184,9557,6770,3,813,2020-08-03
2692,670,1063,3214,1,409,2020-05-24
2693,442,300,9103,1,915,2020-11-02
2694,1342,3133,5034,3,233,2020-10-26
2695,133,9991,7643,4,998,2020-01-15
2696,1137,1281,409,4,157,2020-09-08
2697,296,7719,9255,1,512,2020-07-09
2698,651,5950,2162,4,628,2020-11-10
2699,329,3910,6024,2,518,2020-05-26
2700,740,8703,9886,4,472,2020-05-23
2701,1007,6761,1936,4,455,2020-02-03
2702,450,7365,531,1,140,2020-10-18
2703,329,3910,5176,3,518,2020-02-04
2704,892,1332,9317,3,554,2020-03-10
2705,584,9558,6167,4,288,2020-10-16
2706,515,1332,9661,4,540,2020-12-26
2707,30,9171,8803,1,357,2020-07-27
2708,76,2945,558,4,822,2020-09-12
2709,685,4428,7960,2,101,2020-04-12
2710,829,6873,2745,2,611,2020-02-24
2711,293,5761,3076,2,237,2020-09-16
2712,252,348,8754,1,930,2020-07-11
2713,421,6863,2140,4,146,2020-06-13
2714,150,7465,2434,3,294,2020-05-08
2715,1307,5200,4924,1,523,2020-12-13
2716,740,8703,5595,3,472,2020-11-13
2717,1152,6864,9915,3,595,2020-11-28
2718,449,8918,2870,2,711,2020-11-17
2719,68,1846,2489,1,755,2020-08-03
2720,89,3105,2914,3,493,2020-08-24
2721,178,3651,2304,1,977,2020-03-29
2722,397,8220,3051,3,361,2020-05-31
2723,611,5569,3493,3,245,2020-04-21
2724,202,4821,5046,2,979,2020-02-14
2725,36,9112,4944,2,939,2020-05-16
2726,407,4600,7601,3,694,2020-04-05
2727,1038,5814,4810,3,816,2020-01-17
2728,314,3138,4741,1,798,2020-07-15
2729,22,6889,8670,3,211,2020-10-19
2730,272,7270,232,1,570,2020-11-17
2731,870,5017,899,1,493,2020-06-04
2732,1161,8096,7407,1,811,2020-04-11
2733,1132,2777,7219,3,365,2020-05-17
2734,1227,9082,4799,2,550,2020-09-24
2735,270,7765,5981,4,734,2020-09-16
2736,27,4838,7906,4,962,2020-04-26
2737,1274,7740,1340,1,170,2020-11-18
2738,1307,5200,9045,2,523,2020-02-22
2739,125,9293,9169,3,387,2020-10-28
2740,855,5261,6552,1,789,2020-09-16
2741,1418,9573,836,4,320,2020-06-07
2742,880,1177,607,1,263,2020-06-17
2743,336,4771,3037,1,887,2020-12-22
2744,184,9557,2256,3,813,2020-08-10
2745,1154,6058,2655,4,561,2020-02-09
2746,326,1669,6169,2,725,2020-10-19
2747,406,2222,5834,1,348,2020-01-11
2748,178,3651,983,4,977,2020-07-25
2749,207,4697,4802,2,663,2020-08-18
2750,56,1976,4788,1,268,2020-04-11
2751,994,4744,4938,2,759,2020-12-30
2752,1355,4212,6570,1,872,2020-07-19
2753,1229,3057,3094,4,699,2020-10-12
2754,1022,6744,6275,3,634,2020-09-22
2755,1010,2231,3664,1,208,2020-06-24
2756,281,1281,467,2,986,2020-12-05
2757,625,7973,4383,4,597,2020-05-13
2758,1315,8377,3877,1,415,2020-11-22
2759,1437,7758,4237,1,855,2020-06-17
2760,466,5057,451,1,944,2020-03-11
2761,1341,2897,8490,2,286,2020-12-02
2762,1437,7758,7089,1,855,2020-03-17
2763,397,8220,3417,3,361,2020-11-25
2764,1006,1559,1650,4,362,2020-03-09
2765,1060,7594,504,1,315,2020-08-15
2766,1403,2928,3820,1,622,2020-07-02
2767,1032,1669,5623,3,608,2020-05-17
2768,1430,3285,755,1,944,2020-03-08
2769,278,4934,1520,4,110,2020-11-18
2770,997,6550,9671,1,718,2020-02-16
2771,74,6809,8677,2,253,2020-01-10
2772,362,348,6112,3,677,2020-02-08
2773,251,5808,2418,3,598,2020-04-12
2774,855,5261,4861,4,789,2020-03-01
2775,121,2466,4768,2,958,2020-10-23
2776,956,288,1196,3,444,2020-05-23
2777,353,7814,6068,1,772,2020-12-09
2778,1344,3910,753,4,265,2020-08-06
2779,587,6761,5889,1,629,2020-03-03
2780,455,5068,2520,4,356,2020-05-20
2781,1141,8390,9124,3,537,2020-07-19
2782,1066,6113,9872,2,125,2020-12-16
2783,484,6889,7902,3,217,2020-09-01
2784,858,4966,109,1,442,2020-05-31
2785,24,5643,7835,2,182,2020-12-15
2786,290,8879,7790,3,652,2020-08-10
2787,1082,5204,1196,4,131,2020-04-22
2788,1115,5601,4246,1,503,2020-01-30
2789,1118,8570,7479,2,870,2020-01-28
2790,872,8048,9168,4,156,2020-10-26
2791,299,3815,9435,2,787,2020-09-26
2792,468,2384,9431,1,599,2020-07-04
2793,188,9122,9253,1,951,2020-07-16
2794,1471,2231,1876,1,671,2020-01-01
2795,580,7058,7321,1,723,2020-09-21
2796,501,3129,2275,1,587,2020-08-09
2797,464,9174,2848,4,770,2020-10-04
2798,147,232,670,1,261,2020-12-11
2799,330,5803,6350,2,896,2020-01-27
2800,938,960,4091,2,888,2020-10-08
2801,1012,8048,4399,2,673,2020-10-22
2802,979,6889,449,2,789,2020-10-14
2803,993,160,7151,3,538,2020-07-09
2804,1478,1052,3808,3,300,2020-10-20
2805,1369,2416,173,3,114,2020-05-31
2806,835,2250,3547,3,780,2020-03-22
2807,598,9082,1825,3,760,2020-04-08
2808,1264,6550,3361,1,142,2020-12-23
2809,1427,7489,8067,1,556,2020-02-12
2810,313,5746,806,4,333,2020-03-24
2811,104,6761,8090,4,243,2020-10-18
2812,101,4267,351,4,830,2020-05-20
2813,914,133,3475,4,242,2020-04-27
2814,519,1321,662,3,972,2020-08-08
2815,548,160,4668,2,384,2020-02-19
2816,265,8603,1839,2,694,2020-01-30
2817,130,3789,4678,1,757,2020-08-16
2818,1084,587,9573,4,763,2020-01-23
2819,1082,5204,6506,4,131,2020-08-27
2820,862,3354,1209,4,616,2020-07-27
2821,988,9596,2407,3,397,2020-06-14
2822,567,9596,6048,2,273,2020-12-26
2823,884,9906,927,3,161,2020-01-06
2824,318,4157,8607,4,883,2020-06-30
2825,744,4156,5538,2,446,2020-12-07
2826,330,5803,5513,3,896,2020-04-09
2827,859,4212,2420,2,340,2020-09-11
2828,166,9554,6290,3,284,2020-02-13
2829,1275,6648,4486,2,195,2020-11-29
2830,109,2384,9202,2,631,2020-06-30
2831,1386,9004,8715,4,759,2020-02-08
2832,397,8220,5640,4,361,2020-06-24
2833,64,3617,7916,2,849,2020-05-16
2834,55,9155,786,3,797,2020-01-20
2835,129,5342,8798,3,541,2020-06-28
2836,382,1585,389,4,197,2020-11-08
2837,38,7650,8033,2,632,2020-09-22
2838,613,9293,7068,2,111,2020-01-20
2839,998,7755,4204,2,746,2020-03-17
2840,1015,1197,6423,4,820,2020-12-24
2841,308,5010,51,3,487,2020-07-29
2842,587,6761,2993,3,629,2020-03-13
2843,1308,4303,5122,4,358,2020-09-12
2844,888,1197,3495,2,272,2020-10-13
2845,1117,5939,5533,2,385,2020-12-25
2846,147,232,1742,2,261,2020-12-05
2847,812,6188,9437,1,379,2020-01-29
2848,1345,3736,6275,3,957,2020-03-31
2849,20,4539,4060,3,176,2020-06-09
2850,1215,6382,63,1,202,2020-10-22
2851,269,7654,9500,4,146,2020-09-08
2852,1004,4758,1068,2,666,2020-07-15
2853,488,2231,3241,3,611,2020-05-08
2854,1471,2231,8920,2,671,2020-03-11
2855,1466,3884,8272,1,870,2020-02-09
2856,244,7252,8545,3,618,2020-08-12
2857,1075,4539,4941,1,995,2020-07-30
2858,110,6648,9237,2,810,2020-11-20
2859,858,4966,8106,2,442,2020-11-04
2860,519,1321,1314,3,972,2020-12-24
2861,569,423,4985,4,562,2020-11-12
2862,321,1069,8214,4,287,2020-02-26
2863,149,3089,7652,3,621,2020-08-26
2864,1092,6397,9984,3,791,2020-12-23
2865,1413,9006,5640,1,840,2020-03-31
2866,1186,6562,2292,3,861,2020-01-26
2867,525,7740,1533,2,645,2020-07-10
2868,1331,4156,7888,1,244,2020-06-23
2869,225,5200,5923,3,563,2020-06-24
2870,1174,5592,8273,2,407,2020-03-06
2871,1298,1860,2017,2,126,2020-01-11
2872,349,5261,8680,1,803,2020-07-04
2873,131,698,1344,3,894,2020-06-05
2874,507,6382,9563,3,867,2020-05-14
2875,627,5274,7776,3,622,2020-09-20
2876,1184,7270,4172,4,672,2020-03-26
2877,559,1186,5631,1,482,2020-06-06
2878,982,9358,3589,2,632,2020-06-13
2879,1257,7169,1979,2,598,2020-01-12
2880,1085,8768,6639,3,242,2020-10-05
2881,1060,7594,9222,2,315,2020-05-14
2882,258,8627,5364,4,667,2020-12-24
2883,413,9004,3141,4,665,2020-09-04
2884,689,2200,7794,1,103,2020-07-15
2885,1257,7169,4256,3,598,2020-02-16
2886,1238,4767,8644,3,886,2020-02-12
2887,596,8048,9335,1,436,2020-02-26
2888,836,8093,9419,4,138,2020-07-04
2889,945,9570,7919,2,571,2020-01-02
2890,1296,942,7226,2,723,2020-11-11
2891,1235,7169,3254,4,677,2020-10-08
2892,260,9171,8050,4,880,2020-10-13
2893,146,4303,8727,1,396,2020-02-12
2894,674,1332,8301,1,726,2020-04-02
2895,959,8768,8196,4,781,2020-05-09
2896,769,7219,8685,4,613,2020-01-04
2897,103,8939,2375,2,613,2020-03-06
2898,362,348,6384,4,677,2020-05-07
2899,30,9171,6089,3,357,2020-09-11
2900,301,9293,2326,3,617,2020-08-26
2901,986,3543,5429,3,864,2020-08-18
2902,1463,3433,4702,2,788,2020-06-25
2903,233,622,2387,3,509,2020-04-01
2904,471,9413,980,2,279,2020-05-02
2905,115,4480,9660,1,383,2020-06-25
2906,1165,3485,6218,3,550,2020-02-18
2907,1112,8939,2427,1,413,2020-04-25
2908,1315,8377,4227,2,415,2020-06-28
2909,285,6541,6272,2,958,2020-09-14
2910,83,6925,2685,4,307,2020-03-18
2911,873,2707,6899,4,121,2020-03-14
2912,1412,6688,5435,3,493,2020-11-07
2913,1117,5939,6582,3,385,2020-06-09
2914,532,5719,3383,3,553,2020-10-01
2915,1178,7221,905,2,586,2020-07-21
2916,898,5152,5336,3,106,2020-06-01
2917,539,261,9178,1,116,2020-09-14
2918,1306,4940,7764,1,764,2020-11-05
2919,803,3789,5899,1,699,2020-02-12
2920,944,8048,3058,1,599,2020-02-09
2921,438,2200,3090,3,785,2020-11-13
2922,232,3229,102,4,134,2020-11-07
2923,36,9112,6792,1,939,2020-04-22
2924,1289,4966,7167,1,455,2020-02-05
2925,820,4089,9706,2,568,2020-10-09
2926,947,9322,3526,1,745,2020-11-10
2927,1494,5643,9139,4,929,2020-11-21
2928,171,9527,4044,4,324,2020-05-03
2929,1000,5592,9834,2,642,2020-02-03
2930,326,1669,5014,2,725,2020-09-11
2931,1161,8096,3556,3,811,2020-06-09
2932,1158,5142,9595,4,757,2020-08-28
2933,106,2007,218,2,614,2020-06-30
2934,978,7221,3802,1,579,2020-02-19
2935,559,1186,3398,4,482,2020-12-01
2936,917,1092,5871,4,610,2020-01-23
2937,523,9906,1399,2,215,2020-06-10
2938,1138,4799,5178,3,754,2020-09-04
2939,89,3105,9610,2,493,2020-09-05
2940,1136,7937,4814,1,927,2020-07-26
2941,753,7965,8945,3,618,2020-09-14
2942,912,5278,5483,3,843,2020-09-02
2943,211,6633,7317,2,549,2020-01-02
2944,1027,9812,4321,4,860,2020-01-17
2945,810,7493,5071,3,935,2020-09-21
2946,1149,9719,9425,2,657,2020-09-05
2947,274,5680,5683,4,735,2020-08-11
2948,147,232,1670,1,261,2020-01-02
2949,1434,4600,3134,3,375,2020-09-19
2950,399,7252,8504,3,214,2020-09-23
2951,1238,4767,6303,3,886,2020-04-29
2952,1356,6654,2549,3,127,2020-04-16
2953,469,8422,2628,1,917,2020-09-26
2954,1187,1052,6619,3,197,2020-04-09
2955,578,1976,3736,4,667,2020-10-23
2956,529,8646,5386,4,543,2020-12-12
2957,1104,888,5294,2,899,2020-03-05
2958,124,317,9346,3,388,2020-07-24
2959,950,5119,9194,3,520,2020-10-03
2960,493,888,921,1,769,2020-12-16
2961,1344,3910,1610,3,265,2020-12-25
2962,1296,942,7643,1,723,2020-04-07
2963,934,1559,5236,3,655,2020-04-05
2964,298,6124,1641,2,317,2020-02-24
2965,279,6784,6305,3,399,2020-05-17
2966,723,1976,7890,2,978,2020-07-14
2967,400,6382,7077,3,362,2020-06-05
2968,641,9313,2810,1,111,2020-06-19
2969,260,9171,6134,4,880,2020-09-18
2970,1347,8048,4320,4,975,2020-03-29
2971,1165,3485,1994,1,550,2020-09-27
2972,349,5261,3148,2,803,2020-01-24
2973,460,1646,7466,3,482,2020-04-19
2974,1176,5104,1881,4,799,2020-11-13
2975,589,2334,4783,4,321,2020-03-11
2976,1226,8266,5633,3,798,2020-01-19
2977,485,2231,1555,4,316,2020-01-12
2978,351,9558,4520,1,925,2020-06-01
2979,1272,7755,8529,2,259,2020-11-14
2980,43,8879,3501,1,283,2020-07-20
2981,239,7973,5215,3,915,2020-02-21
2982,1232,6783,944,4,189,2020-06-15
2983,1226,8266,7776,2,798,2020-02-17
2984,1117,5939,59,2,385,2020-06-19
2985,825,2211,2875,3,502,2020-12-12
2986,583,2830,7815,1,230,2020-08-11
2987,1091,5111,9973,4,637,2020-02-02
2988,355,6253,7727,3,600,2020-09-19
2989,774,291,1799,2,976,2020-12-11
2990,1029,5010,4711,1,172,2020-02-16
2991,914,133,2676,4,242,2020-12-13
2992,1023,5680,7649,3,760,2020-05-19
2993,274,5680,7847,2,735,2020-07-28
2994,1221,6479,7761,4,505,2020-05-20
2995,1449,2407,5019,4,370,2020-05-25
2996,71,3124,1215,2,258,2020-01-30
2997,1365,2222,3542,4,571,2020-08-01
2998,326,1669,6759,2,725,2020-08-21
2999,10,4480,5830,4,344,2020-01-02
3000,894,3543,4594,4,822,2020-01-20
3001,209,8270,9270,3,706,2020-10-02
3002,827,7814,824,1,969,2020-11-18
3003,951,3149,4430,1,212,2020-03-13
3004,548,160,7070,4,384,2020-09-11
3005,316,2007,9164,2,193,2020-03-25
3006,1063,271,109,1,145,2020-05-28
3007,1078,4934,8569,2,971,2020-08-03
3008,1232,6783,5582,2,189,2020-01-13
3009,161,1019,8552,4,710,2020-09-11
3010,1279,4771,9393,1,464,2020-02-15
3011,589,2334,2983,1,321,2020-12-29
3012,1228,8531,5461,1,118,2020-12-28
3013,1479,1270,4029,2,643,2020-04-11
3014,391,9182,5605,2,430,2020-01-10
3015,213,6409,204,2,898,2020-06-25
3016,796,8048,5932,1,718,2020-04-17
3017,510,6479,4379,3,104,2020-01-27
3018,813,344,1602,3,229,2020-01-15
3019,863,8875,6029,4,704,2020-10-10
3020,887,9777,3049,3,581,2020-08-04
3021,400,6382,5100,4,362,2020-08-07
3022,50,9777,7000,4,929,2020-01-14
3023,139,8270,3990,4,955,2020-04-05
3024,154,160,1356,3,792,2020-09-17
3025,708,6873,4706,4,786,2020-09-13
3026,72,6188,5450,3,330,2020-08-05
3027,1324,7828,2012,2,387,2020-11-06
3028,1479,1270,6419,3,643,2020-02-06
3029,741,481,964,4,831,2020-11-10
3030,458,2705,1444,2,485,2020-07-28
3031,1410,640,8401,1,135,2020-07-02
3032,468,2384,8283,1,599,2020-03-20
3033,1245,4303,4559,2,728,2020-02-01
3034,893,2640,9008,3,150,2020-11-18
3035,745,2475,6488,1,546,2020-04-03
3036,317,4763,5502,2,332,2020-07-05
3037,472,9174,5875,1,595,2020-03-31
3038,692,367,7422,3,865,2020-02-04
3039,1054,9906,9044,3,406,2020-09-05
3040,675,4369,908,3,584,2020-07-19
3041,1388,1646,7507,2,723,2020-04-06
3042,802,9059,9475,1,237,2020-05-05
3043,273,9558,8111,2,534,2020-12-29
3044,914,133,9407,2,242,2020-07-03
3045,63,6744,3536,4,338,2020-12-27
3046,1496,7375,6693,4,302,2020-07-08
3047,410,9004,2372,3,192,2020-11-04
3048,543,3129,4900,3,757,2020-06-19
3049,110,6648,8628,2,810,2020-04-25
3050,138,7489,2435,4,854,2020-10-25
3051,1330,1281,6328,4,102,2020-02-10
3052,822,6864,3488,4,976,2020-01-14
3053,698,3736,1668,2,447,2020-04-03
3054,363,7489,8619,4,233,2020-02-06
3055,719,3910,3135,4,441,2020-03-29
3056,67,3138,3522,3,996,2020-07-08
3057,731,3939,8212,2,534,2020-02-23
3058,583,2830,3729,4,230,2020-11-28
3059,539,261,1535,2,116,2020-03-26
3060,906,1646,9379,1,313,2020-04-22
3061,1302,261,2708,4,738,2020-07-05
3062,876,3354,4481,3,213,2020-09-07
3063,1481,4764,6169,3,649,2020-12-09
3064,661,4154,7460,3,231,2020-02-07
3065,249,5680,8479,2,950,2020-10-15
3066,882,5680,2165,3,863,2020-08-13
3067,9,9822,9115,4,728,2020-10-13
3068,292,960,7898,3,907,2020-10-12
3069,1337,344,9601,4,974,2020-02-05
3070,1056,6873,6122,1,187,2020-05-18
3071,1400,230,5187,3,823,2020-06-08
3072,995,7252,1070,2,569,2020-09-20
3073,553,6541,673,1,776,2020-01-31
3074,1202,3354,1346,3,536,2020-01-17
3075,535,1938,7223,3,974,2020-10-01
3076,681,9570,1330,4,703,2020-12-08
3077,629,7489,4687,1,774,2020-04-12
3078,1227,9082,4884,1,550,2020-08-26
3079,1368,4564,6912,1,525,2020-03-19
3080,133,9991,7649,4,998,2020-02-29
3081,628,8878,5597,4,924,2020-06-29
3082,1427,7489,3456,4,556,2020-10-05
3083,1457,8356,6868,2,670,2020-05-30
3084,748,18,584,2,195,2020-02-03
3085,1246,2813,153,4,639,2020-08-06
3086,725,9301,6649,1,346,2020-06-23
3087,857,576,6857,1,523,2020-06-09
3088,598,9082,2293,2,760,2020-10-18
3089,366,5967,7519,4,565,2020-04-24
3090,473,5036,8577,2,266,2020-11-17
3091,113,4758,8999,1,753,2020-09-16
3092,1003,8443,2429,4,171,2020-02-21
3093,555,8397,6581,3,505,2020-08-17
3094,922,1585,7954,1,267,2020-07-07
3095,536,9900,7179,3,515,2020-05-12
3096,1105,9573,8920,3,861,2020-10-23
3097,1500,8685,4772,4,712,2020-06-29
3098,1341,2897,6650,4,286,2020-04-13
3099,1463,3433,2257,4,788,2020-05-01
3100,1148,317,2849,1,496,2020-02-19
3101,681,9570,3042,2,703,2020-01-16
3102,1329,7594,1471,4,480,2020-11-05
3103,613,9293,300,1,111,2020-12-07
3104,558,5592,4945,1,590,2020-07-09
3105,271,7594,972,4,447,2020-04-12
3106,378,6442,8524,3,406,2020-08-16
3107,905,5261,3889,3,591,2020-08-30
3108,1276,7365,2717,1,198,2020-07-07
3109,529,8646,2385,3,543,2020-06-04
3110,409,8878,6258,4,647,2020-10-11
3111,1170,8766,9371,1,222,2020-06-03
3112,1405,2813,4856,1,150,2020-10-15
3113,1436,3426,7125,1,300,2020-06-25
3114,701,3078,8498,2,471,2020-10-22
3115,1194,2211,2401,3,924,2020-10-06
3116,224,8904,8871,2,679,2020-01-17
3117,1007,6761,1425,2,455,2020-11-28
3118,1090,9276,3996,2,553,2020-09-28
3119,100,1069,7803,3,930,2020-07-03
3120,1032,1669,494,3,608,2020-04-19
3121,896,5983,4670,3,331,2020-12-29
3122,258,8627,5282,4,667,2020-10-19
3123,37,6784,2583,1,370,2020-01-03
3124,1280,1646,7200,3,379,2020-01-01
3125,608,8274,1367,1,383,2020-03-27
3126,1103,9570,8171,3,456,2020-07-11
3127,991,4764,3764,3,318,2020-08-02
3128,848,9843,564,4,865,2020-08-29
3129,333,7169,2352,2,168,2020-02-18
3130,907,2120,1981,2,445,2020-03-20
3131,526,9573,9457,3,382,2020-09-28
3132,839,271,382,1,993,2020-07-03
3133,1418,9573,5508,4,320,2020-08-12
3134,1226,8266,4572,3,798,2020-11-09
3135,1172,5569,5400,3,650,2020-01-09
3136,1058,6011,3019,2,568,2020-07-12
3137,546,4533,6360,2,625,2020-11-05
3138,873,2707,757,2,121,2020-07-16
3139,585,5814,1762,2,618,2020-02-21
3140,1253,3511,58,4,216,2020-02-14
3141,927,6744,574,4,727,2020-06-12
3142,226,3129,3495,3,127,2020-12-12
3143,545,5522,8557,2,661,2020-02-04
3144,24,5643,2950,1,182,2020-01-15
3145,1363,133,5026,3,566,2020-08-13
3146,265,8603,241,4,694,2020-11-13
3147,503,3078,5002,1,832,2020-12-24
3148,1185,3066,8659,3,953,2020-09-11
3149,368,5068,494,4,147,2020-03-31
3150,1421,8768,3593,4,834,2020-05-16
3151,1219,1332,8814,2,592,2020-06-24
3152,733,7089,5670,3,326,2020-08-09
3153,408,6761,2372,3,575,2020-06-28
3154,855,5261,7200,3,789,2020-11-15
3155,218,230,1787,1,212,2020-06-26
3156,936,1695,3142,2,925,2020-04-15
3157,644,3994,5233,3,111,2020-12-01
3158,1134,7147,6124,4,525,2020-11-05
3159,292,960,4459,3,907,2020-12-05
3160,548,160,218,4,384,2020-10-12
3161,1462,5119,8106,2,646,2020-12-16
3162,286,2211,6816,4,942,2020-07-13
3163,1348,7654,6552,2,287,2020-10-20
3164,1106,1019,1836,1,753,2020-01-23
3165,1098,7318,314,3,944,2020-08-16
3166,1144,9900,4145,4,694,2020-03-18
3167,1302,261,3454,2,738,2020-11-17
3168,341,3138,2463,1,819,2020-09-25
3169,1047,4966,7253,4,639,2020-05-31
3170,776,3813,5200,2,250,2020-12-12
3171,51,698,2448,1,715,2020-05-27
3172,468,2384,2027,4,599,2020-09-10
3173,407,4600,9498,2,694,2020-11-03
3174,1421,8768,3217,3,834,2020-06-14
3175,49,1557,6919,1,780,2020-05-21
3176,231,4944,9116,4,968,2020-06-27
3177,1418,9573,7877,3,320,2020-02-09
3178,1102,8274,5423,1,877,2020-05-09
3179,283,14,4910,3,467,2020-12-08
3180,624,6261,6490,3,526,2020-10-25
3181,802,9059,5402,4,237,2020-10-24
3182,946,1275,4189,4,165,2020-09-15
3183,1374,9276,2600,2,215,2020-03-26
3184,1296,942,9192,2,723,2020-12-20
3185,601,8766,7381,2,130,2020-09-24
3186,59,1019,9739,2,760,2020-01-17
3187,692,367,9936,2,865,2020-10-15
3188,1388,1646,2640,4,723,2020-05-14
3189,1431,481,1948,2,540,2020-10-08
3190,100,1069,164,4,930,2020-06-29
3191,481,6550,2118,2,316,2020-02-29
3192,272,7270,8460,1,570,2020-02-13
3193,710,8743,4379,3,370,2020-11-22
3194,793,1959,2093,1,284,2020-09-14
3195,859,4212,356,3,340,2020-04-20
3196,1477,4127,7920,1,785,2020-08-21
3197,816,481,9944,4,500,2020-09-05
3198,711,133,6079,1,546,2020-07-16
3199,265,8603,1352,2,694,2020-12-24
3200,1102,8274,1119,1,877,2020-12-28
3201,1433,5719,1850,2,650,2020-03-02
3202,648,2811,1320,2,110,2020-09-20
3203,258,8627,4789,1,667,2020-02-06
3204,544,8804,2563,3,891,2020-12-17
3205,245,857,3908,1,252,2020-05-28
3206,901,889,9758,4,683,2020-03-10
3207,402,5680,6108,4,357,2020-12-02
3208,453,3617,4837,4,492,2020-03-22
3209,1046,3736,3207,3,873,2020-10-26
3210,966,9556,1206,1,942,2020-04-10
3211,306,271,8104,1,112,2020-11-21
3212,166,9554,9493,4,284,2020-11-08
3213,754,5119,3757,2,190,2020-06-06
3214,1251,4154,5293,3,154,2020-04-02
3215,415,2882,7935,2,609,2020-05-07
3216,6,7465,674,4,201,2020-04-12
3217,1247,2599,4625,4,338,2020-10-17
3218,473,5036,9036,2,266,2020-10-21
3219,654,9413,8737,2,149,2020-10-25
